group,sample_id,row,col,data_kind
random_dense,SYN0038,99,720,synthetic
random_dense,SYN0038,108,810,synthetic
random_dense,SYN0038,117,329,synthetic
random_dense,SYN0038,152,389,synthetic
random_dense,SYN0038,155,49,synthetic
random_dense,SYN0038,172,753,synthetic
random_dense,SYN0038,199,726,synthetic
random_dense,SYN0038,208,640,synthetic
random_dense,SYN0038,213,872,synthetic
random_dense,SYN0038,229,134,synthetic
random_dense,SYN0038,232,956,synthetic
random_dense,SYN0038,233,805,synthetic
random_dense,SYN0038,235,622,synthetic
random_dense,SYN0038,242,862,synthetic
random_dense,SYN0038,254,666,synthetic
random_dense,SYN0038,269,490,synthetic
random_dense,SYN0038,290,213,synthetic
random_dense,SYN0038,302,278,synthetic
random_dense,SYN0038,304,582,synthetic
random_dense,SYN0038,314,159,synthetic
random_dense,SYN0038,323,423,synthetic
random_dense,SYN0038,326,369,synthetic
random_dense,SYN0038,335,120,synthetic
random_dense,SYN0038,338,434,synthetic
random_dense,SYN0038,344,785,synthetic
random_dense,SYN0038,358,973,synthetic
random_dense,SYN0038,359,496,synthetic
random_dense,SYN0038,379,940,synthetic
random_dense,SYN0038,385,618,synthetic
random_dense,SYN0038,401,355,synthetic
random_dense,SYN0038,420,488,synthetic
random_dense,SYN0038,421,177,synthetic
random_dense,SYN0038,436,47,synthetic
random_dense,SYN0038,491,954,synthetic
random_dense,SYN0038,493,267,synthetic
random_dense,SYN0038,514,652,synthetic
random_dense,SYN0038,522,524,synthetic
random_dense,SYN0038,523,511,synthetic
random_dense,SYN0038,540,189,synthetic
random_dense,SYN0038,541,902,synthetic
random_dense,SYN0038,542,40,synthetic
random_dense,SYN0038,543,335,synthetic
random_dense,SYN0038,549,415,synthetic
random_dense,SYN0038,559,53,synthetic
random_dense,SYN0038,566,215,synthetic
random_dense,SYN0038,570,781,synthetic
random_dense,SYN0038,580,899,synthetic
random_dense,SYN0038,583,732,synthetic
random_dense,SYN0038,584,171,synthetic
random_dense,SYN0038,604,174,synthetic
random_dense,SYN0038,611,963,synthetic
random_dense,SYN0038,613,12,synthetic
random_dense,SYN0038,618,950,synthetic
random_dense,SYN0038,634,88,synthetic
random_dense,SYN0038,635,995,synthetic
random_dense,SYN0038,637,937,synthetic
random_dense,SYN0038,641,252,synthetic
random_dense,SYN0038,642,507,synthetic
random_dense,SYN0038,663,310,synthetic
random_dense,SYN0038,688,61,synthetic
random_dense,SYN0038,696,902,synthetic
random_dense,SYN0038,701,9,synthetic
random_dense,SYN0038,713,291,synthetic
random_dense,SYN0038,713,977,synthetic
random_dense,SYN0038,738,749,synthetic
random_dense,SYN0038,749,576,synthetic
random_dense,SYN0038,750,57,synthetic
random_dense,SYN0038,753,762,synthetic
random_dense,SYN0038,758,313,synthetic
random_dense,SYN0038,768,48,synthetic
random_dense,SYN0038,774,353,synthetic
random_dense,SYN0038,775,23,synthetic
random_dense,SYN0038,799,520,synthetic
random_dense,SYN0038,809,46,synthetic
random_dense,SYN0038,820,949,synthetic
random_dense,SYN0038,822,1002,synthetic
random_dense,SYN0038,824,68,synthetic
random_dense,SYN0038,827,260,synthetic
random_dense,SYN0038,835,81,synthetic
random_dense,SYN0038,839,439,synthetic
random_dense,SYN0038,846,71,synthetic
random_dense,SYN0038,858,928,synthetic
random_dense,SYN0038,870,887,synthetic
random_dense,SYN0038,874,1005,synthetic
random_dense,SYN0038,876,761,synthetic
random_dense,SYN0038,881,139,synthetic
random_dense,SYN0038,886,759,synthetic
random_dense,SYN0038,888,141,synthetic
random_dense,SYN0038,896,844,synthetic
random_dense,SYN0038,899,902,synthetic
random_dense,SYN0038,914,345,synthetic
random_dense,SYN0038,923,827,synthetic
random_dense,SYN0038,934,550,synthetic
random_dense,SYN0038,936,182,synthetic
random_dense,SYN0038,937,246,synthetic
random_dense,SYN0038,946,355,synthetic
random_dense,SYN0038,947,608,synthetic
random_dense,SYN0038,954,406,synthetic
random_dense,SYN0038,973,920,synthetic
random_dense,SYN0038,980,434,synthetic
random_dense,SYN0038,980,749,synthetic
random_dense,SYN0038,1003,580,synthetic
random_dense,SYN0038,1004,49,synthetic
random_dense,SYN0038,1004,824,synthetic
random_dense,SYN0038,1005,825,synthetic
random_dense,SYN0038,1009,562,synthetic
random_dense,SYN0038,1013,8,synthetic
random_dense,SYN0038,1016,250,synthetic
random_dense,SYN0038,1021,944,synthetic
random_dense,SYN0038,1022,213,synthetic
random_dense,SYN0039,10,406,synthetic
random_dense,SYN0039,14,680,synthetic
random_dense,SYN0039,23,788,synthetic
random_dense,SYN0039,51,631,synthetic
random_dense,SYN0039,63,808,synthetic
random_dense,SYN0039,67,634,synthetic
random_dense,SYN0039,75,493,synthetic
random_dense,SYN0039,80,165,synthetic
random_dense,SYN0039,89,596,synthetic
random_dense,SYN0039,89,696,synthetic
random_dense,SYN0039,98,666,synthetic
random_dense,SYN0039,107,599,synthetic
random_dense,SYN0039,118,101,synthetic
random_dense,SYN0039,121,433,synthetic
random_dense,SYN0039,125,998,synthetic
random_dense,SYN0039,134,971,synthetic
random_dense,SYN0039,184,729,synthetic
random_dense,SYN0039,216,649,synthetic
random_dense,SYN0039,217,526,synthetic
random_dense,SYN0039,218,570,synthetic
random_dense,SYN0039,248,232,synthetic
random_dense,SYN0039,249,237,synthetic
random_dense,SYN0039,249,600,synthetic
random_dense,SYN0039,280,811,synthetic
random_dense,SYN0039,287,354,synthetic
random_dense,SYN0039,306,334,synthetic
random_dense,SYN0039,307,633,synthetic
random_dense,SYN0039,315,975,synthetic
random_dense,SYN0039,328,953,synthetic
random_dense,SYN0039,338,780,synthetic
random_dense,SYN0039,346,309,synthetic
random_dense,SYN0039,356,862,synthetic
random_dense,SYN0039,382,202,synthetic
random_dense,SYN0039,385,463,synthetic
random_dense,SYN0039,387,892,synthetic
random_dense,SYN0039,389,462,synthetic
random_dense,SYN0039,390,697,synthetic
random_dense,SYN0039,410,393,synthetic
random_dense,SYN0039,414,94,synthetic
random_dense,SYN0039,425,199,synthetic
random_dense,SYN0039,427,787,synthetic
random_dense,SYN0039,431,592,synthetic
random_dense,SYN0039,433,859,synthetic
random_dense,SYN0039,438,245,synthetic
random_dense,SYN0039,448,4,synthetic
random_dense,SYN0039,458,674,synthetic
random_dense,SYN0039,470,262,synthetic
random_dense,SYN0039,471,544,synthetic
random_dense,SYN0039,478,380,synthetic
random_dense,SYN0039,488,407,synthetic
random_dense,SYN0039,493,231,synthetic
random_dense,SYN0039,494,846,synthetic
random_dense,SYN0039,496,163,synthetic
random_dense,SYN0039,517,542,synthetic
random_dense,SYN0039,530,432,synthetic
random_dense,SYN0039,538,2,synthetic
random_dense,SYN0039,541,461,synthetic
random_dense,SYN0039,545,519,synthetic
random_dense,SYN0039,549,859,synthetic
random_dense,SYN0039,551,992,synthetic
random_dense,SYN0039,557,342,synthetic
random_dense,SYN0039,583,766,synthetic
random_dense,SYN0039,597,337,synthetic
random_dense,SYN0039,619,299,synthetic
random_dense,SYN0039,641,159,synthetic
random_dense,SYN0039,658,6,synthetic
random_dense,SYN0039,658,1008,synthetic
random_dense,SYN0039,661,170,synthetic
random_dense,SYN0039,673,549,synthetic
random_dense,SYN0039,674,490,synthetic
random_dense,SYN0039,676,288,synthetic
random_dense,SYN0039,679,334,synthetic
random_dense,SYN0039,697,869,synthetic
random_dense,SYN0039,700,572,synthetic
random_dense,SYN0039,702,48,synthetic
random_dense,SYN0039,703,565,synthetic
random_dense,SYN0039,706,502,synthetic
random_dense,SYN0039,726,778,synthetic
random_dense,SYN0039,739,249,synthetic
random_dense,SYN0039,740,140,synthetic
random_dense,SYN0039,741,53,synthetic
random_dense,SYN0039,756,577,synthetic
random_dense,SYN0039,769,199,synthetic
random_dense,SYN0039,772,467,synthetic
random_dense,SYN0039,781,867,synthetic
random_dense,SYN0039,787,217,synthetic
random_dense,SYN0039,788,322,synthetic
random_dense,SYN0039,795,978,synthetic
random_dense,SYN0039,798,828,synthetic
random_dense,SYN0039,799,940,synthetic
random_dense,SYN0039,800,403,synthetic
random_dense,SYN0039,801,891,synthetic
random_dense,SYN0039,818,550,synthetic
random_dense,SYN0039,823,465,synthetic
random_dense,SYN0039,824,260,synthetic
random_dense,SYN0039,828,923,synthetic
random_dense,SYN0039,860,318,synthetic
random_dense,SYN0039,861,414,synthetic
random_dense,SYN0039,863,333,synthetic
random_dense,SYN0039,869,892,synthetic
random_dense,SYN0039,871,842,synthetic
random_dense,SYN0039,872,514,synthetic
random_dense,SYN0039,881,122,synthetic
random_dense,SYN0039,881,419,synthetic
random_dense,SYN0039,887,923,synthetic
random_dense,SYN0039,890,254,synthetic
random_dense,SYN0039,891,725,synthetic
random_dense,SYN0039,895,435,synthetic
random_dense,SYN0039,901,218,synthetic
random_dense,SYN0039,906,607,synthetic
random_dense,SYN0039,911,221,synthetic
random_dense,SYN0039,915,348,synthetic
random_dense,SYN0039,919,397,synthetic
random_dense,SYN0039,928,145,synthetic
random_dense,SYN0039,928,419,synthetic
random_dense,SYN0039,947,394,synthetic
random_dense,SYN0039,952,875,synthetic
random_dense,SYN0039,986,67,synthetic
random_dense,SYN0039,988,436,synthetic
random_dense,SYN0039,990,192,synthetic
random_dense,SYN0039,992,201,synthetic
random_dense,SYN0039,1004,840,synthetic
random_dense,SYN0039,1016,363,synthetic
random_dense,SYN0040,16,914,synthetic
random_dense,SYN0040,28,603,synthetic
random_dense,SYN0040,32,735,synthetic
random_dense,SYN0040,67,514,synthetic
random_dense,SYN0040,94,618,synthetic
random_dense,SYN0040,98,263,synthetic
random_dense,SYN0040,106,17,synthetic
random_dense,SYN0040,121,754,synthetic
random_dense,SYN0040,128,209,synthetic
random_dense,SYN0040,143,870,synthetic
random_dense,SYN0040,155,440,synthetic
random_dense,SYN0040,180,212,synthetic
random_dense,SYN0040,185,721,synthetic
random_dense,SYN0040,204,660,synthetic
random_dense,SYN0040,243,116,synthetic
random_dense,SYN0040,244,119,synthetic
random_dense,SYN0040,244,146,synthetic
random_dense,SYN0040,246,371,synthetic
random_dense,SYN0040,246,1002,synthetic
random_dense,SYN0040,247,285,synthetic
random_dense,SYN0040,270,733,synthetic
random_dense,SYN0040,310,336,synthetic
random_dense,SYN0040,339,749,synthetic
random_dense,SYN0040,348,807,synthetic
random_dense,SYN0040,376,742,synthetic
random_dense,SYN0040,390,684,synthetic
random_dense,SYN0040,401,460,synthetic
random_dense,SYN0040,413,702,synthetic
random_dense,SYN0040,438,183,synthetic
random_dense,SYN0040,438,460,synthetic
random_dense,SYN0040,458,277,synthetic
random_dense,SYN0040,463,994,synthetic
random_dense,SYN0040,464,907,synthetic
random_dense,SYN0040,474,416,synthetic
random_dense,SYN0040,479,617,synthetic
random_dense,SYN0040,480,67,synthetic
random_dense,SYN0040,483,741,synthetic
random_dense,SYN0040,487,666,synthetic
random_dense,SYN0040,507,516,synthetic
random_dense,SYN0040,510,352,synthetic
random_dense,SYN0040,519,576,synthetic
random_dense,SYN0040,525,366,synthetic
random_dense,SYN0040,539,465,synthetic
random_dense,SYN0040,574,367,synthetic
random_dense,SYN0040,596,922,synthetic
random_dense,SYN0040,601,986,synthetic
random_dense,SYN0040,619,857,synthetic
random_dense,SYN0040,622,126,synthetic
random_dense,SYN0040,628,556,synthetic
random_dense,SYN0040,633,270,synthetic
random_dense,SYN0040,651,675,synthetic
random_dense,SYN0040,674,721,synthetic
random_dense,SYN0040,715,249,synthetic
random_dense,SYN0040,753,256,synthetic
random_dense,SYN0040,758,1000,synthetic
random_dense,SYN0040,769,332,synthetic
random_dense,SYN0040,776,152,synthetic
random_dense,SYN0040,786,1018,synthetic
random_dense,SYN0040,787,696,synthetic
random_dense,SYN0040,789,441,synthetic
random_dense,SYN0040,791,724,synthetic
random_dense,SYN0040,796,864,synthetic
random_dense,SYN0040,802,366,synthetic
random_dense,SYN0040,807,188,synthetic
random_dense,SYN0040,819,440,synthetic
random_dense,SYN0040,832,309,synthetic
random_dense,SYN0040,848,875,synthetic
random_dense,SYN0040,885,33,synthetic
random_dense,SYN0040,892,152,synthetic
random_dense,SYN0040,900,263,synthetic
random_dense,SYN0040,902,187,synthetic
random_dense,SYN0040,903,822,synthetic
random_dense,SYN0040,934,238,synthetic
random_dense,SYN0040,935,360,synthetic
random_dense,SYN0040,949,1016,synthetic
random_dense,SYN0040,1004,254,synthetic
random_dense,SYN0040,1006,297,synthetic
random_dense,SYN0040,1012,118,synthetic
row_concentrated,SYN0041,498,18,synthetic
row_concentrated,SYN0041,498,29,synthetic
row_concentrated,SYN0041,498,32,synthetic
row_concentrated,SYN0041,498,50,synthetic
row_concentrated,SYN0041,498,52,synthetic
row_concentrated,SYN0041,498,73,synthetic
row_concentrated,SYN0041,498,76,synthetic
row_concentrated,SYN0041,498,88,synthetic
row_concentrated,SYN0041,498,90,synthetic
row_concentrated,SYN0041,498,115,synthetic
row_concentrated,SYN0041,498,137,synthetic
row_concentrated,SYN0041,498,155,synthetic
row_concentrated,SYN0041,498,168,synthetic
row_concentrated,SYN0041,498,170,synthetic
row_concentrated,SYN0041,498,171,synthetic
row_concentrated,SYN0041,498,188,synthetic
row_concentrated,SYN0041,498,194,synthetic
row_concentrated,SYN0041,498,214,synthetic
row_concentrated,SYN0041,498,219,synthetic
row_concentrated,SYN0041,498,239,synthetic
row_concentrated,SYN0041,498,247,synthetic
row_concentrated,SYN0041,498,248,synthetic
row_concentrated,SYN0041,498,252,synthetic
row_concentrated,SYN0041,498,299,synthetic
row_concentrated,SYN0041,498,312,synthetic
row_concentrated,SYN0041,498,373,synthetic
row_concentrated,SYN0041,498,376,synthetic
row_concentrated,SYN0041,498,383,synthetic
row_concentrated,SYN0041,498,420,synthetic
row_concentrated,SYN0041,498,439,synthetic
row_concentrated,SYN0041,498,471,synthetic
row_concentrated,SYN0041,498,473,synthetic
row_concentrated,SYN0041,498,476,synthetic
row_concentrated,SYN0041,498,508,synthetic
row_concentrated,SYN0041,498,510,synthetic
row_concentrated,SYN0041,498,518,synthetic
row_concentrated,SYN0041,498,537,synthetic
row_concentrated,SYN0041,498,538,synthetic
row_concentrated,SYN0041,498,553,synthetic
row_concentrated,SYN0041,498,561,synthetic
row_concentrated,SYN0041,498,600,synthetic
row_concentrated,SYN0041,498,607,synthetic
row_concentrated,SYN0041,498,624,synthetic
row_concentrated,SYN0041,498,627,synthetic
row_concentrated,SYN0041,498,629,synthetic
row_concentrated,SYN0041,498,644,synthetic
row_concentrated,SYN0041,498,645,synthetic
row_concentrated,SYN0041,498,656,synthetic
row_concentrated,SYN0041,498,682,synthetic
row_concentrated,SYN0041,498,703,synthetic
row_concentrated,SYN0041,498,729,synthetic
row_concentrated,SYN0041,498,739,synthetic
row_concentrated,SYN0041,498,755,synthetic
row_concentrated,SYN0041,498,758,synthetic
row_concentrated,SYN0041,498,766,synthetic
row_concentrated,SYN0041,498,776,synthetic
row_concentrated,SYN0041,498,789,synthetic
row_concentrated,SYN0041,498,790,synthetic
row_concentrated,SYN0041,498,796,synthetic
row_concentrated,SYN0041,498,807,synthetic
row_concentrated,SYN0041,498,813,synthetic
row_concentrated,SYN0041,498,822,synthetic
row_concentrated,SYN0041,498,942,synthetic
row_concentrated,SYN0041,498,956,synthetic
row_concentrated,SYN0041,498,972,synthetic
row_concentrated,SYN0041,498,980,synthetic
row_concentrated,SYN0041,498,983,synthetic
row_concentrated,SYN0041,498,1013,synthetic
row_concentrated,SYN0041,498,1014,synthetic
row_concentrated,SYN0042,680,8,synthetic
row_concentrated,SYN0042,680,15,synthetic
row_concentrated,SYN0042,680,19,synthetic
row_concentrated,SYN0042,680,34,synthetic
row_concentrated,SYN0042,680,40,synthetic
row_concentrated,SYN0042,680,42,synthetic
row_concentrated,SYN0042,680,60,synthetic
row_concentrated,SYN0042,680,67,synthetic
row_concentrated,SYN0042,680,69,synthetic
row_concentrated,SYN0042,680,70,synthetic
row_concentrated,SYN0042,680,71,synthetic
row_concentrated,SYN0042,680,72,synthetic
row_concentrated,SYN0042,680,76,synthetic
row_concentrated,SYN0042,680,77,synthetic
row_concentrated,SYN0042,680,78,synthetic
row_concentrated,SYN0042,680,84,synthetic
row_concentrated,SYN0042,680,85,synthetic
row_concentrated,SYN0042,680,95,synthetic
row_concentrated,SYN0042,680,98,synthetic
row_concentrated,SYN0042,680,99,synthetic
row_concentrated,SYN0042,680,102,synthetic
row_concentrated,SYN0042,680,105,synthetic
row_concentrated,SYN0042,680,122,synthetic
row_concentrated,SYN0042,680,125,synthetic
row_concentrated,SYN0042,680,128,synthetic
row_concentrated,SYN0042,680,144,synthetic
row_concentrated,SYN0042,680,166,synthetic
row_concentrated,SYN0042,680,174,synthetic
row_concentrated,SYN0042,680,183,synthetic
row_concentrated,SYN0042,680,184,synthetic
row_concentrated,SYN0042,680,201,synthetic
row_concentrated,SYN0042,680,216,synthetic
row_concentrated,SYN0042,680,233,synthetic
row_concentrated,SYN0042,680,235,synthetic
row_concentrated,SYN0042,680,236,synthetic
row_concentrated,SYN0042,680,239,synthetic
row_concentrated,SYN0042,680,245,synthetic
row_concentrated,SYN0042,680,251,synthetic
row_concentrated,SYN0042,680,264,synthetic
row_concentrated,SYN0042,680,273,synthetic
row_concentrated,SYN0042,680,274,synthetic
row_concentrated,SYN0042,680,275,synthetic
row_concentrated,SYN0042,680,276,synthetic
row_concentrated,SYN0042,680,285,synthetic
row_concentrated,SYN0042,680,295,synthetic
row_concentrated,SYN0042,680,302,synthetic
row_concentrated,SYN0042,680,305,synthetic
row_concentrated,SYN0042,680,307,synthetic
row_concentrated,SYN0042,680,308,synthetic
row_concentrated,SYN0042,680,312,synthetic
row_concentrated,SYN0042,680,319,synthetic
row_concentrated,SYN0042,680,323,synthetic
row_concentrated,SYN0042,680,325,synthetic
row_concentrated,SYN0042,680,326,synthetic
row_concentrated,SYN0042,680,352,synthetic
row_concentrated,SYN0042,680,357,synthetic
row_concentrated,SYN0042,680,368,synthetic
row_concentrated,SYN0042,680,369,synthetic
row_concentrated,SYN0042,680,371,synthetic
row_concentrated,SYN0042,680,386,synthetic
row_concentrated,SYN0042,680,388,synthetic
row_concentrated,SYN0042,680,391,synthetic
row_concentrated,SYN0042,680,392,synthetic
row_concentrated,SYN0042,680,393,synthetic
row_concentrated,SYN0042,680,394,synthetic
row_concentrated,SYN0042,680,395,synthetic
row_concentrated,SYN0042,680,410,synthetic
row_concentrated,SYN0042,680,411,synthetic
row_concentrated,SYN0042,680,412,synthetic
row_concentrated,SYN0042,680,414,synthetic
row_concentrated,SYN0042,680,417,synthetic
row_concentrated,SYN0042,680,420,synthetic
row_concentrated,SYN0042,680,432,synthetic
